insert_date,close,scode,m1,m2,k0,k1,k2,k3,k4,k5,n0_ov,n0_lv,n1_lv,n1_hv,n1_ov,n1_cv,n2_lv,n2_ov,n2_cv,n2_hv,n3_lv,n3_ov,n3_cv,n3_hv,wc,wh,wl,wo,wcp,whp,wlp,wop
2019-04-25,173800,000050,11.62,10.84,4,6,0.91,5.88,4.92,-0.12,-0.76,-1.46,-4.14,1.61,0.69,-4.03,-10.01,-3.78,-9.05,-3.6,-9.43,-0.2,-8.9,-0.2,-13.89,-5.67,-14.39,-5.67,-17.15,-9.23,-17.63,-9.23
2019-04-25,72600,002560,9.17,7.4,3.15,6.8,1,6,4.95,-0.75,2.42,0.76,-8.82,-2.62,-3.58,-8.13,-6.75,-2.7,-5.85,-1.35,-6.21,-0.8,-6.05,-0.32,-9.09,-3.54,-9.24,-4.01,-11.54,-6.15,-11.69,-6.6
2019-04-25,52500,001896,0,0,6.69,11.15,0,11.15,11.15,0,10.06,10.06,-0.95,10.1,10.1,-0.95,-10,-9.81,-10,-3.65,-10.04,-3.85,-10.04,-2.99,-10.23,-3.2,-10.23,-4.05,-19.04,-12.69,-19.04,-13.46
2019-04-25,53400,002255,2.89,2.89,6.16,12.93,4.46,12.07,7.28,-0.77,7.01,7.01,-3,9.55,4.87,-2.25,-7.85,-7.85,-4.41,-2.49,-3.41,0.2,-2.81,2,0.83,5.82,0.21,3.95,-7.09,-2.49,-7.66,-4.21
2019-04-25,164700,002274,19.61,17.56,3.68,11.88,4.28,10.83,6.28,-0.94,-6.41,-8.02,-10.02,0.67,-3.46,-9.17,-9.63,-2.41,-8.56,2.21,-10.01,-1.32,-10.01,-0.07,-15.68,-6.37,-15.68,-7.53,-17.71,-8.62,-17.71,-9.76
2019-04-25,82100,002549,8.74,8.03,7.61,14.51,2.79,13.62,10.54,-0.77,1.88,1.21,-5.97,7.67,4.75,-5.24,-2.31,-1.8,-1.8,6.43,-9.95,1.83,-9.69,6.41,-9.69,6.41,-9.95,1.83,-11.31,4.5,-11.57,0
2019-04-25,88700,600829,9.24,9.1,1.7,9.51,0,6.61,6.61,-2.64,0.87,0.74,-8.68,0,0,-6.2,-4.93,-1.2,-4.93,-0.24,-7.46,0,-7.08,0.76,-10.58,-3.04,-10.95,-3.77,-11.66,-4.21,-12.02,-4.93
2019-04-25,111100,002215,7.34,4.81,0.74,4.8,2.75,4.49,1.69,-0.3,4.95,2.48,-9.99,-5.67,-8.19,-9.72,-9.97,-2.19,-9.97,0,-5.87,2.21,-4.54,3.21,-12.13,-4.99,-13.35,-5.91,-14.06,-7.08,-15.25,-7.98
2019-04-25,107100,603488,12.15,9.29,6.53,14.19,3.28,13.96,10.34,-0.2,0.62,-1.95,-7.19,5.98,2.61,-7,-9.14,-4.92,-3.01,-1,-7.14,-0.83,-6.31,-0.83,-4.44,1.16,-5.28,1.16,-9.14,-3.82,-9.94,-3.82
2019-04-25,43300,600966,11.03,9.9,5.29,10.51,2.73,10.51,7.58,0,0,-1.02,-5.54,4.39,1.62,-5.54,-4.65,-1.71,-2.69,-0.24,-8.04,-1.26,-6.53,-0.75,-7.46,-1.74,-8.96,-2.24,-9.05,-3.42,-10.51,-3.91
2019-04-25,230500,002157,10.5,10.02,3.77,14.85,6.34,9.06,2.56,-5.04,0,-0.43,-6.81,7.03,0.65,-1.87,-8.84,-2.74,-2.74,1.55,-8.18,-2.23,-7.73,1.27,-7.73,1.27,-8.18,-2.23,-10.26,-1.5,-10.7,-4.91
2019-04-25,111300,600686,9.98,9.12,3.31,8.65,0.53,7.31,6.74,-1.23,0.79,0,-6.56,1.53,0.99,-5.39,-7.79,-4.27,-6.93,-2.85,-8.78,-0.41,-8.27,-0.41,-10.81,-3.17,-11.31,-3.17,-14.62,-7.31,-15.1,-7.31
2019-04-25,105500,000957,7.11,7.11,7.56,16.62,2.14,15.79,13.36,-0.71,2.71,2.71,-7.01,8.44,6.16,-6.35,-8.7,-8.1,-5.87,-0.2,-10,0.32,-10,1.4,-7.82,3.85,-7.82,2.75,-15.28,-4.55,-15.28,-5.57
2019-04-25,286200,000977,10.67,9.03,3.36,6.5,2.32,6.12,3.72,-0.35,0.88,-0.61,-1.64,4.75,2.38,-1.29,0.39,1.98,2.97,9.31,-10,1.31,-10,2.1,-9.13,3.09,-9.13,2.29,-7.33,5.13,-7.33,4.32
2019-04-25,115700,002631,11.46,11.25,7.98,14.77,6.14,14.66,8.03,-0.09,-1.14,-1.33,-7.52,6.14,0,-7.43,-9.9,-5.6,-7.84,-2.05,-10.03,1.72,-10.03,2.43,-12.17,0,-12.17,-0.69,-17.09,-5.6,-17.09,-6.26
2019-04-25,83400,002566,11.2,9.31,6.03,15.2,12.79,14.34,1.37,-0.75,0.66,-1.06,-4.56,9.95,-2.52,-3.84,-4.99,-1.5,-4.49,1.5,-10.05,-0.52,-9.79,-0.52,-12.53,-3.54,-12.78,-3.54,-13.84,-4.99,-14.09,-4.99
2019-04-25,58700,600110,11.81,9.93,5.52,10.33,5.18,10.13,4.7,-0.18,0,-1.69,-5.96,3.75,-1.36,-5.79,-1.81,-0.9,4.88,8.5,-10,1.38,-8.97,2.41,-3.65,8.39,-4.74,7.3,-4.52,7.41,-5.61,6.33
2019-04-25,42700,600393,8.65,6.48,0.82,12.98,5.21,7.51,2.18,-4.84,3.35,1.29,-7.96,3.98,-1.17,-3.28,-6.78,-3.63,-3.39,-1.45,-4.51,-4.01,-2.51,7.77,-2.26,8.04,-4.27,-3.77,-5.81,4.12,-7.75,-7.26
2019-04-25,66600,002666,3.74,2.78,6.13,14.69,0,12.46,12.46,-1.94,7.11,6.12,-9.01,4.35,4.35,-7.21,-10.03,-8.9,-10.03,-6.15,-8.63,-3.78,-8.45,-2.52,-9.59,-3.73,-9.77,-4.97,-17.64,-12.3,-17.8,-13.43
2019-04-25,66100,600617,13.57,9.62,3.7,9.66,0.6,8.59,7.94,-0.97,0.33,-3.16,-7.56,1.36,0.76,-6.66,-4.38,-2.76,-4.38,-0.81,-6.61,-2.03,-5.59,2.37,-7.17,0.67,-8.17,-3.67,-9.72,-2.11,-10.7,-6.32
2019-04-25,66100,002261,10.91,9.08,5.27,12.89,6.53,12.19,5.31,-0.62,0.83,-0.83,-3.78,8.62,1.97,-3.18,-3.44,-0.47,5.16,10,-9.96,2.53,-9.96,3.86,-4.87,9.73,-4.87,8.32,-5.31,9.22,-5.31,7.81
2019-04-25,125400,603177,9.04,9.04,3.87,8.77,2.71,7.86,5.02,-0.84,0.88,0.88,-5.42,2.87,0.16,-4.63,-3.68,-3.51,-3.09,-0.17,-9.58,-0.52,-9.32,0.86,-8.93,1.3,-9.19,-0.09,-12.12,-2.26,-12.37,-3.6
2019-04-25,140100,002387,9.8,9.8,3.05,6.65,0.51,6.24,5.7,-0.38,0.16,0.16,-7.64,-1.5,-2,-7.28,-6.16,-2,-5.93,-1.85,-7.28,0.08,-1.47,2.7,-5.42,-1.41,-11,-3.93,-7.31,-3.39,-12.78,-5.85
2019-04-26,249300,002937,13.78,11.79,6.87,13.15,1.6,13.15,11.36,0,-1.59,-3.31,-9.99,1.85,0.24,-9.99,-9.98,-8.91,-9.98,-6.95,-10,-10,-9.7,-5,-10.76,-6.12,-11.06,-11.06,-18.72,-14.48,-18.98,-18.98
2019-04-26,575100,603068,0,0,3.37,14.39,0,10.69,10.69,-3.24,10,10,-3.84,10,10,-0.63,-9.99,-0.26,-9.99,1.47,-6.24,-4.1,-2.7,-1.89,-12.19,-11.46,-15.39,-13.46,-12.42,-11.69,-15.61,-13.68
2019-04-26,116100,603168,14.38,12.72,4.31,11.1,3.75,11.1,7.08,0,-2.37,-3.79,-9.99,0,-3.62,-9.99,-9.95,-9.95,-9.95,-9.57,-9.99,-9.99,-9.99,-7.01,-9.99,-7.01,-9.99,-9.99,-18.95,-16.27,-18.95,-18.95
2019-04-26,69000,002688,12.75,10.75,3.91,13.02,1.71,10.39,8.53,-2.33,-0.64,-2.39,-8.7,3.19,1.45,-6.52,-9.92,-4.5,-9.92,-3.1,-5.58,-3.96,1.8,6.12,-8.12,-4.22,-14.77,-13.31,-12.25,-8.53,-18.6,-17.21
2019-04-29,93700,600864,11.55,11.55,4.71,13.4,0,13.4,13.4,0,-1.41,-1.41,-10.03,2.03,2.03,-10.03,-9.02,-4.27,-7.71,-1.78,-10.03,-7.07,-10.03,-4.37,-13.26,-7.81,-13.26,-10.41,-16.96,-11.74,-16.96,-14.23
2019-04-29,116500,002054,9.8,9.39,3.33,9.82,2.04,9.82,7.63,0,0.57,0.19,-9.96,-1.12,-3.09,-9.96,-10.01,-10.01,-10.01,-4,-9.96,-7.42,-9.96,-5.72,-9.96,-5.72,-9.96,-7.42,-18.97,-15.16,-18.97,-16.68
2019-04-29,45500,600751,4.36,0,12,22.2,0,22.2,22.2,0,9.9,5.31,-9.89,10.11,10.11,-9.89,-10,-7.32,-6.1,-2.93,-6.23,-5.19,0.78,4.68,2.11,6.05,-5,-3.95,-5.37,-1.71,-11.95,-10.98
2019-04-29,98100,600410,11.35,10.47,3.57,11.94,7.69,10.79,2.88,-1.03,-0.45,-1.23,-1.83,9.89,2.04,-0.82,-6.68,-6.68,7.19,9.25,-8.92,-4.41,-6.42,2.97,7.49,18.28,4.63,9.8,0.31,10.38,-2.36,2.47
2019-04-29,46600,600175,16.21,14.22,8.09,14.56,3,14.56,11.22,0,-3.77,-5.42,-10.09,3,0,-10.09,-10.02,-10.02,-10.02,-10.02,-10.08,-10.08,-10.08,-10.08,-10.08,-10.08,-10.08,-10.08,-19.09,-19.09,-19.09,-19.09
2019-04-29,28800,600162,11.2,10.34,7.01,16.6,3.34,14.44,10.74,-1.85,-0.38,-1.15,-7.99,7.29,3.82,-6.25,-8.15,-5.93,-5.19,-1.11,-10.16,-2.34,-8.2,-1.17,-7.48,-0.39,-9.45,-1.57,-12.96,-6.3,-14.81,-7.41
2019-04-29,201700,603637,11.5,9.8,0.79,8.09,0.56,5.66,5.07,-2.24,0.16,-1.36,-9.27,-1.93,-2.48,-7.19,-4.49,-3.15,9.99,9.99,-9.66,-6.27,-7.24,-0.1,5.35,13.46,2.59,6.45,2.03,9.88,-0.64,3.1
2019-04-29,180100,600198,7.2,5.14,6.72,19,3.16,19,15.36,0,4.64,2.63,-9.99,7.11,3.83,-9.99,-9.99,-6.17,-9.99,-5.8,-10.01,-10.01,-10.01,-10.01,-13.68,-13.68,-13.68,-13.68,-19,-19,-19,-19
2019-04-29,67200,002418,9.45,9.45,1.81,7.6,3.66,7.6,3.8,0,0.49,0.49,-9.97,-3.12,-6.55,-9.97,-9.92,-7.44,-9.92,-1.98,-9.91,-9.17,-9.91,0.37,-12.32,-2.32,-12.32,-11.61,-18.84,-9.59,-18.84,-18.18
2019-04-29,160200,601865,7.66,2.82,5.75,16.5,4.35,14.6,9.82,-1.64,7.01,2.2,-9.99,4.87,0.5,-8.49,-10.03,-7.23,-10.03,-4.64,-10.01,-10.01,-10.01,-8.26,-12.72,-11.03,-12.72,-12.72,-19.03,-17.46,-19.03,-19.03
2019-04-29,138300,603906,14.49,14.49,8.25,16.17,1.56,14.57,12.81,-1.38,-3.9,-3.9,-7.01,8.03,6.36,-5.71,-3.83,-3.83,5.06,7.36,-10,-6.57,-10,-2.19,-1.67,6.86,-1.67,2.07,-5.44,2.76,-5.44,-1.84
2019-04-29,63600,600794,2.75,2.75,2.83,8.04,0.49,8.04,7.52,0,7.09,7.09,-10.06,-2.83,-3.3,-10.06,-9.97,-9.97,-1.75,4.55,-9.96,-7.47,-9.96,-4.63,-1.75,4.08,-1.75,0.97,-11.54,-6.29,-11.54,-9.09
2019-04-29,150900,600682,7.33,6.95,2.95,6.19,3.38,5.76,2.31,-0.41,2.84,2.48,-2.65,3.38,0,-2.25,-1.97,-1.36,5.02,8.14,-10.01,-6.33,-9.1,-2.19,-3.23,4.12,-4.19,-0.27,-4.54,2.71,-5.49,-1.63
2019-04-29,72500,002656,9.68,9.68,3.58,9.95,0,9.95,9.95,0,0.3,0.3,-9.93,-0.97,-0.97,-9.93,-3.52,-1.84,2.3,6.13,-10.03,-2.84,-10.03,-1.95,-6.24,2.18,-6.24,1.25,-7.96,0.31,-7.96,-0.61
2019-05-15,96600,002417,12.2,12.2,2.71,18.51,0,10.61,10.61,-6.66,-1.94,-1.94,-7.14,10.04,10.04,-0.52,-6.35,-2.29,4.06,9.16,-10,-3,-8.8,0.4,-2.88,6.92,-4.15,3.3,-5.1,4.47,-6.35,0.94
2019-04-29,105500,002316,13.32,13.32,1.47,13.44,2.54,10.9,8.15,-2.24,-2.92,-2.92,-9,3.22,0.66,-6.92,-9.98,-0.1,-7.23,1.32,-9.99,-5.6,-9.99,-4.94,-16.41,-11.72,-16.41,-12.33,-16.5,-11.81,-16.5,-12.42
2019-04-29,93900,002214,5.15,0,3.89,11.48,0,11.35,11.35,-0.12,9.95,4.57,-10.01,0.32,0.32,-9.9,-3.78,-3.07,-2.48,1.77,-7.52,-3.76,-2.42,-1.09,-1.83,-0.49,-6.95,-3.17,-4.85,-3.55,-9.81,-6.15
2019-04-29,393900,603317,8.81,8.81,5.43,17.83,3.29,17.83,14.08,0,1.09,1.09,-10,6.04,2.67,-10,0.14,0.14,3.84,8.94,-6.25,-6.19,3.91,5.84,7.75,9.75,-2.79,-2.73,7.9,9.9,-2.65,-2.6
2019-04-29,131800,603777,9.92,9.38,3.64,8.72,3.48,8.29,4.65,-0.39,0.58,0.08,-2.5,5.99,2.43,-2.12,-9.92,-4.42,4.57,5.74,-5.86,-4,10.01,10.01,20.36,20.36,3,5.03,15.04,15.04,-1.55,0.39
2019-04-29,158300,000590,8.28,8.28,5.94,17.75,1.08,17.75,16.49,0,1.6,1.6,-9.98,6,4.86,-9.98,-8.63,-4.14,-5.4,0.35,-4.9,-3.04,-3.78,5.71,-5.05,4.32,-6.15,-4.32,-8.98,0,-10.04,-8.28
2019-04-29,117400,002467,8.5,7.21,13.58,22.14,0,22.14,22.14,0,2.62,1.41,-9.97,9.97,9.97,-9.97,-10.03,-10.03,-9.65,-2.27,-9.42,-6.7,-7.54,-3.14,-7.15,-2.73,-9.04,-6.31,-16.46,-12.49,-18.16,-15.7
2019-04-29,143900,002723,10.35,10.35,0.96,8.45,0.54,4.13,3.57,-3.99,-0.31,-0.31,-4.66,3.41,2.85,-0.69,-3.78,-3.08,-1.33,2.87,-10,-5.67,-10,-5.67,-8.38,-3.97,-8.38,-3.97,-11.2,-6.93,-11.2,-6.93
2019-04-29,223900,002761,11.95,11.89,9.16,17.66,8.89,15.82,6.37,-1.57,-1.67,-1.72,-7.46,8.89,0,-5.98,-8.25,-8.25,3.07,8.33,-9.96,-3.06,-9.96,-2.27,1.15,9.78,1.15,8.9,-7.19,0.73,-7.19,-0.08
2019-04-29,82900,002148,10.83,10.68,2.84,9.12,1.62,9.12,7.37,0,-0.66,-0.8,-10.01,-1.81,-3.38,-10.01,-10.05,-6.17,-10.05,-5.09,-9.99,-4.47,-9.99,-4.32,-13.71,-8.29,-13.71,-8.43,-19.03,-13.94,-19.03,-14.08
2019-04-30,54100,601789,4.04,0,3.99,12.02,5.97,10.22,4.01,-1.6,9.96,5.69,-9.24,1.66,-4.07,-7.76,-10.02,-10.02,-10.02,-7.82,-8.46,-2,-6.9,0.67,-6.9,0.67,-8.46,-2,-16.23,-9.42,-17.64,-11.82
2019-04-30,89400,600099,10.1,7.84,7.5,18.01,0,16.14,16.14,-1.59,1.97,-0.12,-9.96,6.26,6.26,-8.5,-10.02,-10.02,-10.02,-6.48,-4.76,-0.95,-0.68,1.09,-0.68,1.09,-4.76,-0.95,-10.64,-9.05,-14.3,-10.88
2019-04-30,998800,603383,7.59,7.59,8.65,20.34,7.1,20.34,12.36,0,2.24,2.24,-10,8.3,1.12,-10,-10,-10,-10,-8.9,-10,-9.91,-9.77,-3.73,-9.77,-3.73,-10,-9.91,-18.79,-13.36,-19,-18.92
2019-04-30,110400,000043,8.88,8.13,7.46,16.43,0.17,14.99,14.8,-1.23,1.69,1,-5.71,9.78,9.6,-4.53,4.27,6.45,9.96,9.96,-7.68,-2.93,-2.07,-0.17,1.16,3.12,-4.63,0.27,7.69,9.77,1.52,6.74
2019-04-30,121000,002127,10.2,10.2,1.12,6.1,3.13,4.77,1.59,-1.25,-0.18,-0.18,-2.4,3.55,0.41,-1.16,-6.69,-6.35,-4.93,0.25,0.62,0.62,7.39,10.03,9.02,11.7,2.14,2.14,2.09,4.6,-4.35,-4.35
2019-05-06,252800,000004,11.07,7.85,2.59,9.45,2.77,9.45,6.51,0,2,-0.96,-10.01,-1.5,-4.15,-10.01,-0.62,-0.44,7.78,8.04,-6.2,-3.3,-4.32,-2.69,3.58,5.34,1.55,4.68,3.12,4.88,1.1,4.22
2019-05-06,45800,002437,8.02,7.51,3.62,11.43,3.54,9.09,5.36,-2.1,2.4,1.92,-8.3,2.18,-1.31,-6.33,1.4,2.56,4.43,7.93,-4.24,-3.57,-1.56,2.46,0.23,4.32,-2.5,-1.82,2.8,6.99,0,0.7
2019-05-06,76800,600860,8.94,8.02,2.61,9.99,4.11,7.19,2.96,-2.54,1.86,1,-10.03,-1.04,-4.95,-7.68,10.01,10.01,10.01,10.01,1.03,4.87,5.64,10,5.64,10,1.03,4.87,16.22,21.02,11.14,15.37
2019-05-06,60100,000523,10.28,9.47,4.26,10.92,8.15,10.36,2.04,-0.51,0.55,-0.18,-2.5,8.15,0,-2,-0.51,0,10.02,10.02,-6.94,-4.32,-4.17,-0.46,5.43,9.51,2.38,5.26,5.43,9.51,2.38,5.26
2019-05-06,205900,603637,15.16,13.57,2.31,10.59,6.58,7.7,1.05,-2.62,-3.15,-4.49,-9.66,-0.1,-6.27,-7.24,0.52,0.52,8.27,10,-10.01,-7.3,-3.14,-1.02,4.32,6.61,-3.07,-0.16,4.87,7.17,-2.57,0.37
2019-05-06,121000,002057,10.4,8.91,8.78,16.44,3.93,16.44,12.03,0,1,-0.36,-10,4.79,0.83,-10,-3.95,-3.95,10.01,10.01,-10.02,-5.59,-9.27,2.25,3.92,17.11,3.06,8.13,-0.18,12.49,-1.01,3.86
2019-05-06,77700,000600,10.06,10.06,1.69,5.41,0.13,4.98,4.85,-0.4,0,0,-4.76,0.39,0.26,-4.38,-4.71,-0.13,-4.04,2.15,-4.21,-1.68,-2.95,0.56,-6.74,-3.37,-7.95,-5.53,-6.86,-3.5,-8.08,-5.65
2019-05-06,52100,002512,10.15,10.15,3.27,10.47,5.7,8.47,2.62,-1.81,-0.21,-0.21,-6.53,3.26,-2.3,-4.8,-1.61,1.21,1.01,3.23,-5.19,-3.99,-1.8,0.4,-1.99,0.2,-5.38,-4.18,-0.81,1.41,-4.23,-3.02
2019-05-06,45500,600322,14.9,11.25,4.85,13.41,6.9,11.24,4.07,-1.91,-1.21,-4.35,-9.89,2.2,-4.4,-8.13,-0.24,-0.24,7.18,9.57,-3.79,-2.9,-2.46,7.14,4.8,15.11,3.36,4.32,4.55,14.83,3.11,4.07
2019-05-06,89800,000650,12.81,12.81,6.74,12.44,5.98,11.49,5.2,-0.85,-2.45,-2.45,-8.69,2.67,-3.12,-7.91,3.39,4.96,10.04,10.04,0.88,2.2,3.19,10,8.18,15.32,5.76,7.14,13.54,21.04,11,12.45
2019-05-06,88800,002197,6.86,5.71,2.42,7.06,2.33,5.9,3.49,-1.08,4.09,2.97,-7.43,-0.9,-3.15,-6.42,0.48,0.48,9.99,9.99,-6.35,-4.81,0.11,1.53,9.58,11.14,2.51,4.19,10.11,11.67,3.01,4.69
2019-05-06,191200,002592,11.49,11.49,4.41,10.28,1.61,10.16,8.42,-0.12,-1.32,-1.32,-9.99,-0.73,-2.3,-9.88,4.53,4.53,9.98,9.98,1.85,1.85,3.01,8.34,8.38,13.99,7.16,7.16,13.29,19.15,12.01,12.01
2019-05-06,101800,603028,9.94,8.3,0.99,9.46,3.07,5.56,2.41,-3.56,1.62,0.11,-9.63,-1.08,-4.03,-6.29,-4.4,-4.4,-2.1,1.47,-2.46,-0.43,3.85,4.82,6.36,7.35,-0.11,1.97,1.68,2.62,-4.51,-2.52
2019-05-06,136700,603966,8.66,8.66,4.26,9.35,0.82,9.35,8.46,0,1.21,1.21,-10.02,-1.61,-2.41,-10.02,-7.15,3.9,-5.28,3.9,-3.69,-2.06,10.04,10.04,0.31,0.31,-12.21,-10.72,4.23,4.23,-8.78,-7.24
2019-05-06,223300,002157,11.09,11.09,3.92,9.2,4.03,9.2,4.98,0,-0.99,-0.99,-9.99,-1.7,-5.51,-9.99,-10,2.84,-7.81,4.63,-9.98,-3.94,-9.98,-3.56,-19.3,-13.55,-19.3,-13.88,-17.01,-11.09,-17.01,-11.44
2019-05-06,77200,002135,11.4,9.97,6.9,17.99,8.61,17.99,8.63,0,0,-1.28,-9.97,6.22,-2.2,-9.97,-9.93,-4.6,-9.93,-4.32,-9.9,-6.87,-7.83,-3.04,-12.97,-8.45,-14.93,-12.07,-16.98,-12.66,-18.85,-16.12
2019-05-06,92600,600618,9.07,8.56,1.41,9.61,0,4.24,4.24,-4.91,1.31,0.83,-7.88,0.97,0.97,-3.13,-2.68,3.46,0.11,3.46,-5.57,-3.23,-2.12,-0.33,-5.28,-3.56,-8.62,-6.36,-2.01,-0.22,-5.46,-3.12
2019-05-06,168500,002674,9.92,5.38,3.21,8.37,4.05,8.37,4.15,0,4.37,0.07,-9.97,-2.43,-6.23,-9.97,-8.9,-6.72,-3.76,2.83,-5.64,0.07,10,10,8.83,8.83,-6.64,-0.99,1.52,1.52,-12.92,-7.65
2019-05-06,33200,000533,9.57,9.57,2.11,9.32,2.41,6.58,4.08,-2.51,0.33,0.33,-6.33,2.41,0,-3.92,-2.19,3.45,2.51,5.96,-4.59,-3.36,-2.14,0.61,-3.03,-0.3,-5.45,-4.24,0.31,3.13,-2.19,-0.94
2019-05-06,268100,600452,7.76,7.76,3.4,10.61,0,9.61,9.61,-0.9,2.09,2.09,-10,-0.45,-0.45,-9.18,-0.33,1.15,1.52,5.09,-4.65,-2.91,-4.13,-0.97,-3.78,-0.61,-4.3,-2.56,-2.67,0.53,-3.2,-1.44
2019-05-06,98600,600070,11.04,9.56,0.98,12.46,5.92,6.9,0.93,-4.94,0.45,-0.89,-6.39,5.27,-0.61,-1.52,-3.19,-1.13,8.65,9.99,-8.72,-4.45,-6.82,-2.56,2.4,7.08,0.31,5,1.24,5.87,-0.82,3.81
2019-05-08,93500,002054,12.38,12.38,3.55,10.1,5.82,8.93,2.94,-1.06,-2.12,-2.12,-9.95,-0.86,-6.31,-8.98,-4.23,-2.59,-2.59,3.88,1.57,1.93,10.01,10.01,10.01,10.01,1.57,1.93,7.17,7.17,-1.06,-0.71
2019-05-08,119800,002057,14.53,14.53,3.06,13.64,8.31,12.7,4.05,-0.83,-3.95,-3.95,-10.02,2.25,-5.59,-9.27,-5.61,-5.24,-3.4,2.12,3.24,3.9,10,10,12.14,12.14,5.24,5.92,6.26,6.26,-0.28,0.37
2019-05-08,79000,600758,14,13.67,7.29,20.36,8.62,16.64,7.38,-3.09,-3.2,-3.48,-8.61,10,1.27,-5.7,-9.93,-9.93,-9.93,-2.28,-1.64,1.79,6.41,8.79,6.41,8.79,-1.64,1.79,-4.16,-2.01,-11.41,-8.32
2019-05-08,293700,603967,0,0,1.75,8.3,0,6.27,6.27,-1.88,10,10,-5.69,2.15,2.15,-3.88,-9.81,-5.17,-9.74,-3.08,-3.81,2.71,1.53,4.51,-3.36,-0.52,-8.44,-2.24,-8.36,-5.67,-13.18,-7.3
2019-05-08,55200,600866,7.81,7.81,1.3,8.59,2.77,4.91,2.08,-3.4,1.99,1.99,-7.25,0.72,-1.99,-3.99,-3.96,-0.38,-3.4,0.57,-1.17,1.37,5.47,6.84,2.27,3.6,-4.17,-1.7,1.89,3.21,-4.53,-2.08
2019-05-08,88100,002295,9.44,8.1,2.64,10.12,6.24,7.22,0.92,-2.63,1.75,0.5,-3.52,6.24,0,-0.91,-5.27,0.11,-4.12,0.11,-3.46,-0.12,2.51,3.11,-1.83,-1.26,-7.55,-4.35,-1.72,-1.15,-7.45,-4.24
2019-05-08,216600,002919,9.84,8.84,2.05,5.18,1.54,4.67,3.08,-0.48,1.07,0.15,-4.66,0.28,-1.25,-4.2,-0.63,-0.24,2.07,4.48,-1.32,1.75,2.03,3.31,4.4,5.7,0.97,4.11,4.14,5.45,0.72,3.86
2019-05-08,111700,002708,15.15,15.15,3.25,16.23,9.36,11.91,2.33,-3.72,-4.43,-4.43,-7.34,7.7,-1.52,-3.76,-8.28,-3.16,-6.7,-1.02,-0.8,2.59,6.48,8.18,2.59,4.23,-4.42,-1.15,-0.65,0.93,-7.44,-4.28
2019-05-08,49600,002164,6.21,6.21,5.85,16.82,5.47,13.76,7.86,-2.62,3.55,3.55,-10.08,5.04,-0.4,-7.66,-10.04,-8.73,-7.86,-2.84,-1.42,0.47,9.95,9.95,11,11,-0.48,1.44,1.31,1.31,-9.17,-7.42
2019-05-08,34400,000517,10.26,10.26,2.52,6.54,3.32,5.23,1.85,-1.23,-0.32,-0.32,-6.69,-0.58,-3.78,-5.52,-2.77,-1.54,-0.31,1.85,-2.16,0.93,3.09,5.56,4.38,6.88,-0.94,2.19,2.77,5.23,-2.46,0.62
2019-05-08,180200,002370,10.01,6.31,4,9.36,7.72,8.57,0.78,-0.73,3.48,0,-1.61,7.6,-0.11,-0.89,-10.02,-1.57,-10.02,-0.34,-4.79,0.12,2.68,4.54,-6.14,-4.44,-12.97,-8.48,-7.61,-5.94,-14.33,-9.91
2019-05-08,93900,002958,9.19,7.81,3.85,9.64,7.27,8.63,1.27,-0.92,1.99,0.7,-8.31,0.53,-6.28,-7.45,-7.83,-5.64,-6.44,-2.76,0.62,2.09,7.13,9.96,6.22,9.02,-0.24,1.22,0.23,2.88,-5.87,-4.49
2019-05-08,60300,000850,14.64,14.64,5.87,11.97,6.67,11.97,4.97,0,-4.01,-4.01,-9.95,0.83,-5.47,-9.95,-9.94,-3.13,-9.39,-2.21,1.22,2.24,6.91,8.54,0,1.52,-5.32,-4.37,-3.13,-1.66,-8.29,-7.37
2019-05-08,42200,600163,7.93,7.93,2.06,5.78,2.57,5.02,2.39,-0.72,1.82,1.82,-1.66,4.03,1.42,-0.95,-5.26,-0.72,-4.07,-0.72,-1.25,0.5,2.99,3.74,-0.48,0.24,-4.58,-2.89,-1.2,-0.48,-5.26,-3.59
2019-05-08,57100,600719,7.53,7.53,3.75,10.6,4.49,7.84,3.21,-2.5,2.31,2.31,-4.2,5.95,1.4,-1.75,-0.36,-0.18,1.43,5.7,-3.69,0,1.76,2.99,3.39,4.64,-2.14,1.61,3.21,4.46,-2.32,1.43
2019-05-08,85800,600287,19.5,19.5,4.57,11.27,5.01,9.71,4.47,-1.4,-7.95,-7.95,-10.02,0.12,-4.66,-8.74,-9.96,-5.11,-9.96,-2.94,-0.57,2.41,4.54,7.38,-0.81,1.88,-5.65,-2.83,-5.87,-3.32,-10.47,-7.79
2019-05-09,98100,600733,14.07,13.81,3.44,8.64,5.49,8.18,2.55,-0.43,-3.36,-3.59,-4.49,3.77,-1.63,-4.08,-3.19,0.96,4.14,4.99,-2.45,-0.41,1.33,2.76,4.53,6,0.63,2.74,5.53,7.01,1.59,3.72
2019-05-09,115300,600146,13.04,11.94,2.84,7.64,3.28,6.49,3.11,-1.07,-1.72,-2.67,-3.47,3.9,0.61,-2.43,-0.44,3.11,3.02,5.78,0.95,0.95,10.01,10.01,9.91,9.91,0.86,0.86,13.33,13.33,4,4
